User Name,Thumbnail URL,Comment Time,Likes,Comment Text
Irtza Azam,https://yt3.ggpht.com/ytc/AGIKgqNJaNLXalSgg30bV6A631KMl-5Gzpywh34DVbr1urJTzGEZP0VTzRLxynoevorX=s48-c-k-c0x00ffffff-no-rj,2 months ago,0,According to current situation which degree is best CS or SE
Qurratulain Imran,https://yt3.ggpht.com/ytc/AGIKgqOopR_Nwpuc6Tr6DEy5cpLUlTy5Rg6xbZf3wGkJVg=s48-c-k-c0x00ffffff-no-rj,3 months ago,0,"Assalamualaikum, I am gonna enroll is uni but I don't know what to chose between computer science and software engineering, I know that computer science had vast demand and all but does that make software less?"
Mr KhAn,https://yt3.ggpht.com/jz7_HZ6HngCl1QStnJ-oHNKCXpqsz7HBaNYfwu_wA1KMMS8vPz78mEKWYCP9Ya8_imiwCt0b=s48-c-k-c0x00ffffff-no-rj,1 year ago,1,Which one is best best for future CS or CE
Hameem Khalil,https://yt3.ggpht.com/ytc/AGIKgqN1WHnJIHBo5xa-kiDfrL4Ag1KLPYoc-4VZ=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,Bhai make a video about difference between Computer science and Computer System of Engineering.
Mike,https://yt3.ggpht.com/ytc/AGIKgqMHif2O_YwyT38s0y5WaD4HZ53QhpsdNxY80_p4HQ=s48-c-k-c0x00ffffff-no-rj,2 years ago,2,"How much percentage of skills and ""title of university"" matters in the industry?"
Murtaza,https://yt3.ggpht.com/ytc/AGIKgqN1VJwmb_eyOT1lWSFlkobsFvZoNL6FLX3LYP-PS1JyUxS8QnCP6qQguIJi02rK=s48-c-k-c0x00ffffff-no-rj,1 year ago,29,"Summary:

In terms of courses, SE has a wide and shallow aperture, it focuses on the entire Software Development Lifecycle. While CS has a narrow and deep aperture, as it focuses more on coding and computer architecture.

In terms of job market, it doesn't really matter. Both are seen as synonymous by employers. So get going, and make some money.

At the end of day, Software Engineers have more rishta points due to the 'Engineer' label."
Masroor ahmad,https://yt3.ggpht.com/ytc/AGIKgqM2JaISWy_Jx5cvJqbaJL9OwPP-sU7PLYcG5Q=s48-c-k-c0x00ffffff-no-rj,4 months ago,0,"Computer engineering vs bscs , bsse , which is good for ai jobs in Pakistan, please make a detailed video, jazakallah"
HAROON ABDULLAH,,1 year ago,8,"Gosh I wish I found this video a year ago  so that i end up choosing Right degree.

Great work sir ️"
Fibha Khan Vlogs,,2 years ago,0,Helpful video:)️
Anonymous,,7 months ago,1,can a computer science degree holder apply for the role of a softwares engineer in government jobs as well?
Najam Ul hassan,,2 years ago,3,Good to see you back after a longtime
Farhan Bajwa,,11 months ago (edited),14,"Choose CS if you want to learn about computers, in depth theoretical knowledge, hard subjects but definately worth it, subjects that are offered in CS but not in SE are the following 

: Computer architecture and asssembly language 
: design and analysis of algorithms 
: compiler construction 
: Artificial Intelligence 
: Parallel and concurrent programmimg .

All above subjects are not offered in SE degree, tough subjects but worth it. But all the subjects that are important offered in SE are also offered in CS, the SE subjects that are not offered in CS are not that much important.

Chose computer science if you want to innovate in the field of computer science, or want to pursure Master or PHD and want to go in research and teaching field and have a lot of time to work hard because above mentioned subjects are really tough.

Choose SE if you are not sure of you have an apptitude for computer science OR in coding or not. And then if you find interest in this field learn all the above mentioned subjects on your own ( IF YOU WANT ) every things is avaliable on internet you will not regret choosing SE in any way, but if you choose  CS and does not find interest in it things become really tough for you choose wisely .

Also if you want to start job after 4th or 6th semester or spend most of the time during degree on coding OR freelancing I would suggest choose SE , on the other hand if you want to spend your whole degree time on learning choose CS."
taha ali,,2 years ago,2,Software engineering = Rishta point hahaha best line in this video
Mr. Huzaifa,,2 years ago,1,"Sir plz, make the video , BBA vs BSCS"
AnB,,2 years ago (edited),3,"In my university the courses that are different in CS and SE are available in electives for both, So you can study them as well,"
Taimoor Sultan,,2 months ago,0,"Software engineering is actually not considered engineering.PEC doesnot recognize it.This degree is recognized by NCEAC which is a council for computing.
Another point to consider is that the global defination of an engineer refers to a person who works on tangible things(things you can physically touch) so technically bsse graduates shouldnot call themselves software engineers as their main concern is only software part of computer.They should call themselves software developers.
 This degree is considered as a degree of computing or IT and that is why the complete name of the degree is BS(Software engineering)(non engineering)."
Muhammad Muteeb,,2 weeks ago,0,Sir plz guide which degree is best bs Software engineering or BS computer science
Problem,,2 years ago,1,Please guide on how to select elective courses in University i.e major subjects
Beth Green poems,,1 year ago,0,Thanks alot...keep it up the good work
The Beauty of nature,https://yt3.ggpht.com/i2vI_tjFajt6qUgS9TKj4rZgB54O2jUiqAR3ZNCIieWcth4hYSweMxLcwkxVuQtO7d5TjLkf=s48-c-k-c0x00ffffff-no-rj,1 year ago,4,Sir I love programming which field is best software engineering or computer science
Entertain Tonight,https://yt3.ggpht.com/ytc/AGIKgqPNpc7R5qwZFefTKQO0dTLdV_9yLoWlowd06J5Xqg=s48-c-k-c0x00ffffff-no-rj,2 years ago,1,According to future which degree is more suitable in these two degrees.
PAK PATHAN,https://yt3.ggpht.com/LJbUT9cLpB67Ft57VKathrk3CAgJXhwhAkzwTBgg47lSGYp1B0nc5EW5sWCKY_7KIS8BPyxq=s48-c-k-c0x00ffffff-no-rj,10 months ago,0,can u say me which one is better computer science OR software engineering
Alishba Khan,https://yt3.ggpht.com/ytc/AGIKgqOf01DMJashY7vgaXnu9lK04gQ5G6-TjwSg6w=s48-c-k-c0x00ffffff-no-rj,1 year ago,2,Which uni is best for SE??
Ahmed Saeed,https://yt3.ggpht.com/kx8RsM7B8C5MTgNDe8PJQuPFF2bIpWrCuBQ7npk4OcQmbUeM6jVLxRGWJ7QxrH-VO8ojgq8ZQA=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Can you make a video on BBIT?
Hafiz Awais Ahmad,https://yt3.ggpht.com/ytc/AGIKgqP4YsKO_AaRMRN_-je7wCCKqYCCXzuRWCp9ao4blLR5ZVT1MXXZdFXFhywuG1F3=s48-c-k-c0x00ffffff-no-rj,8 months ago,0,MSC in CS     or BS SE  After MBA?
ISmovies 4U,https://yt3.ggpht.com/ytc/AGIKgqMxOWdle4S0kbCJ4Z8GAcOHftPBfQXE_9SLlw=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Yesterday I searched. what degree a software engineer need?. And it showed me.  Computer science degree. Why? Why you need computer science degree when you have studied software engineering?
Misbah Sohail 108,https://yt3.ggpht.com/ytc/AGIKgqPNzSaCNiMj6PaAzaKlF_Uogj3iHg2adbLQOCW5=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,A.O.A sir how can a CS student become software Engineer??
Muhammad Haseeb,https://yt3.ggpht.com/ytc/AGIKgqPpmQm95xmRocYFImEqblhlINAk8b5OLLCtiyiTfQ=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,"Bhai VU of Lahore ky CS/SE ka course outline almost same ha 80/90%
and InshaAllah next month I'll go for one of them, I'm here just to check comparison of them

VU sy ye Degrees krny ky baary ma apka kya POV ha !"
mfmh1.com.1M,,1 year ago,1,"AOA sir and all other friends 
sir, i am a student of fsc 2nd year 
sir ma na online hi wordpress and  html5 , css3 -""typing ms word ms exel "" - aur doosri languages seekhi hai liken ma pre engineering ka student ho ma aaga inshaallah software engineering ma jana chata ho mgr sir sb se bri problem ye ha ka jo mcat ya entry test hota ha nust ya uet waagara ma waha to computer ka lata hai jb k abi mare pre engineering computer ki jaga chemistry parta ho to sir us test ko pass krna ka liya kya krna ho ga please sir i need your help i am your great fan sir it is requested to you pleese reply me in comment session 
ta k mari ye problem khatm ho saka 
thanks for your precious time (reading and replying on comment)"
Sammar khalil,,1 year ago,0,The content is gold
Ayesha Fazal,,1 year ago,1,"Please IT aur CS k differences pr bhi video bna de. 
I am waiting eagerly"
Ubaid Ur rehman,,1 year ago,0,Plz tell me about good software houses for internship in Lahore???
Ali,,2 years ago,0,Nice content 
Abubakar Bajwa,,8 months ago,0,Tuf or riphah degrees are value able ???
Faizan Siddiqui,,1 year ago,0,"BSSE ka baad MS ka liya konsi country bhtr ha ? I guess Germany .... 
MS abroad sa krna iss lya chta huin kuinka mujha job ka liya Middle East ya Europe jana ha aur wo Pakistan ki degrees mushkil sa accept krta hain ( this is what I have heard from many people )."
Abdul Ahad,,2 years ago (edited),2,"I am doing software engineering from Virtual university Pakistan, guide what should i do during my study?
and also what is the value of degree of virtual university in Pakistan and aboard."
Hafiz M Hamza Sohail__4,,2 years ago,0,"excellent
sir,
 please tell about syber security"
SheikhSufyan,,1 year ago,0,Is lums CS worth it?
Nihal Aslam,,1 year ago (edited),0,kindly bta den.. ye important decision hai mere liye ke computer science pieas se krun ya na? uski degree ki value hai ke nae? ku ke zada nust aur faast hi suna hai is bare main agr pieas se ki to interview ke wqt mushkil ayegi?
Teddy bear,https://yt3.ggpht.com/_5TAdehhnVs2_-xysxqPDhj5jC2pklU70HhQxVKJBE_HNYIWSkF65R0q1h5VFmdxp6r8D6rHDNg=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,"Menay D.COM kiya h... Kehnay ka maqsad h k mein Commerce student tha...shuru say hee computer science mein intrest h but because parents, i chose D.COM.... Or ab yeh video dekh kr computer science mein interest bn raha h... Can i go for it??"
Imran ahmed,https://yt3.ggpht.com/ytc/AGIKgqMMKOR9uMy4HXaNSKC30flGolgHPPWuRffxGXbq-A=s48-c-k-c0x00ffffff-no-rj,1 year ago,1,Sir jb bhi kesi seniors se guide lete hai toh CS vs software me 70-80% cs ko prefer krty hai (cs motherfield ziyadah value hoty hai)...or mughy pta nh q software side jane ka shouq hai toh sir plzz guide krde wese toh apny vid me bht detail me explain kra hai phir bhi sir
ali raza rizvi,https://yt3.ggpht.com/ytc/AGIKgqOT-5MioQoxLLHuToMtpFSJ0pG6HqFsd-9FRQ=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Mujhy maths nhi ati. (Advance) aur main solidity / C types of languages ko advance samhjna Chahta hon. So how should I follow up .?
Tariq Ullah,https://yt3.ggpht.com/msXKsRd4u8-RN-mPXa8DxRgyPvK_sYmDBh9p5gISVMMwkoWp3xU8pWuknafBpVN2uZmQvVGy=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Plz sir what about software engineering from uet taxila and Cs fro giki or pieas
TOBA TEK SINGH,https://yt3.ggpht.com/ytc/AGIKgqM5XcZGwjjZh_cDzXRuXGS80yEhWrNNZ-IV6EtLhOiVUT_4kDhDRIFRArtIwux9=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,"Great
Generate awareness
Of  artificial intelligence
Data science
Cyber security
Block chain"
Talha,https://yt3.ggpht.com/ytc/AGIKgqNba9CWG8MxdYvsfHXZvG6mz4tFI1rHhgauZust-A=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Which Uni to chose for it
Waleed Asif,https://yt3.ggpht.com/CCvd2wbctBgqWSg8KS8N2CEB7Xyl5n3kkYjibKvV4iRumQsi5Hd3RMskSfXoWIey96fHAkX9Nw=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,"Salam Sir, which of cs jas scoop i Pakistan and other Countrys"
The Creepy Guy,https://yt3.ggpht.com/tC5w3jzf2mR9uaqJCJ4Ctibt3_FM-nC3evng1TP4TSjYBetsPDOQhXEjFImFk1HXsTO_2s9HoCE=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Thanks A Lot Bro For Your Kind Information
Tuaha Tayyab,https://yt3.ggpht.com/ytc/AGIKgqOP5JEKnFlYNCnwHxhDmnhAU4wu7lG8yHdl-7x9Rg=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,Good job Ehmad bhai
mohamad Arshad,,2 years ago,0,Sir physics aur mathmatics ziada cs main parhaii  jaati ha ya se main ?
Muhammad Alam,,2 years ago,0,Please Guide aboue FYP projects
Nihal Aslam,,1 year ago,0,sir pieas se computer science theak option rhe gi? uski degree ki value hai?
M TAHA STUDIOS,,1 year ago,0,I  ve done bachelors in Electronic engring aur MSc kis mai karo please guide
Ajmal Nadeem,,6 months ago,0,"AOA ! """"Sir"""" here Mahnoor recently done fsc pre engineering plz guide me software engineering is better for me as i have two options aeronautical engineering or software engineering????"
Waqas Khan,,1 year ago,0,"thank you sir
for you information"
RAO TALHA,,1 year ago,0,Sir kia BS space sci krny k baad MS softwere engineering kr skty hain ?
Kdrama girl,,8 months ago,0,Thanks it helps me a lot
Maliha Ishtiaq,,4 months ago,1,"Sir, I'm a computer science graduate from Bahria University Lahore Campus with a 2.9 CGPA. Will I not be able to get a job in a reputed software company? Can you please help me out in this matter? Thank you."
Shahzaib Khan,,1 year ago,0,"I am not eye to eye with your opinion 
You differentiate wrong these terms
If SE is the study of software development lifecycle then tell me is there in cycle the coding part is not included???Actually SE is the study related to software development in which came planning, analyzing, designing, development, testing and maintance etc i am just saying that you can't say that SE is theoratical Because in the lifecycle there coding part also came And CS is actually the deep study related to computing which i agree with you.In CS Soft dev, hardware development, networking both we study deep
Kindly read my opinion i am an ICS tutee and want to be Soft eng 
I actually read and see alot of equipments for differentiating these two
Hope u would agree to me"
Muneeb Ahmed,,2 years ago,0,Great EZ.
Salman 90,https://yt3.ggpht.com/ytc/AGIKgqOzAVvY53XI3e9hd_dp2pJZNGrKmzwsPnR_M5W-uIw=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Cyber security k bare mn bhi ek vdo plzz
Abu Ubaida,https://yt3.ggpht.com/ytc/AGIKgqOJmx80Pz2nDJauCQpxNVjO6gvjxfzuHnU0IRbTQw=s48-c-k-c0x00ffffff-no-rj,2 years ago,1,Thank you very very much 
taha ali,https://yt3.ggpht.com/QsthBKL636E7CA1O1uywuZL9bPsdQ47HDyLRUK5orTnXB-E0cREsyvOdZbtvumohg1G-O2p8bA=s48-c-k-c0x00ffffff-no-rj,2 years ago (edited),0,But PEC Pakistan engineering council not recognize software engineering we can't use engineering tag with over name ...any body correct me if im wrong
Abdul Hameed Khan,https://yt3.ggpht.com/ytc/AGIKgqO78wPs4MZfdpH9aBTfkcyc1QqsLY2jJjNOaBVqUQI=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,"Please can u help me.... I m trying to find my interest in fields like web, android, AI , ML , DL, etc but I can't find and I don't know in which field I have interest.....plz tell how to find my interest and suggestions for me ...from comsats abbottabad BCS 5th semester"
Usama Anees,https://yt3.ggpht.com/ytc/AGIKgqMa6KxdorbSjBYm9fPVuJWxypfWx0q3iDzxQA=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,Bhai fresh Graduate kea software engineer kea starting salary kitni hai please bata do
Hiba Akhtar,https://yt3.ggpht.com/ytc/AGIKgqNVWGxA0GpCVJ9r1wdULXfcN1mMm2SGM6LkUw=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Hii!! I currently gave my cies and i want to persue software engineering as my career. I cant decide what to do a levels or ics. Can u help please?
Ahmad_Waheed,https://yt3.ggpht.com/M5H5pJJrA_zPkB8vhtPqWunptdCLaxEunx8QgTbUy9DyF7Chg_ygCyan1_4eXNr1JO0Hb53L=s48-c-k-c0x00ffffff-no-rj,2 years ago,3,Assalam o alaikum sir I am an intermediate student in GCU Lahore and I want to become a software engineer. What advice do you want to give me?
Smart Planet,https://yt3.ggpht.com/ytc/AGIKgqPNRyleZYKO54CwQkQo4k4vre6rMl3sKCx6jk1m=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,Sir jobs in datascience is low  now so we choose data science or software engineering for better future in pak or foreign countries
Yousra Zaheer,,2 years ago,0,Helped alot
Abdul Hameed Khan,,2 years ago,1,waiting from long time....well a good video with good beard Mashallah....keep this beard
SeYar Shuja,,2 years ago (edited),0,"Great 
Bhai Me Software engineering me Select howa Hoon Through scholarship  Afghanistan sy   COMSATs Abbotabad me 
Bhai Mene D.Com kiya muje Pata Nhi Ki Software engineering me kese select howa hoon 
Phir b bhai 
Mujhy Kya Learn karna chahiye First software engineering me 
Like konsa language sekhna chahiye joi Future me b kaam aye  last Agar koi Course YT me Mejod hoon Mention Kary  
Corona aur winter ki choty ki waja sy Addmission mid February me hoga 
Thank You ️️🇦🇫"
Khizar Badshah,,2 months ago,0,Kya software engineering me c++ paraya jata he?
Faizan Siddiqui,,1 year ago,1,"Aik help chaye !!! 
COMSATS SE/CS ( undergraduate ) ka lya kaisi university ha ? 
Meri pehli preference SE ha to kya mein COMSATS mein admission luin ? FAST mein raggra bht ha aur NUST Lahore mein nhi ha aur mein hostel mein nhi rehna chta."
lalaa khan,,1 year ago,0,sir kia bscs waly soft ware eng bn sgty han plz guide me
azra dominic,,1 year ago,8,i really love coding so imma go for cs of course
Owais,,7 months ago,0,bhai ye btao ke sirf degree or skills matter krengay ya phir university bhi matter kregi jahan se hamne degrree ki ha plzz btado
usama khan,,1 year ago,0,"You u have to choose se or cs.
Choose cs."
Haseen Vlogs,,9 months ago,0,Software house wala license kis degree ko milta hy
Muhammad Zubair,,2 years ago,3,"Brother, I have seen your videos on youtube. I have done pre-medical and I want to purse with either CS or SE and recently gov. has allowed pre medicals to go with computer-related fields. Which one would be better for me? Jazakallah."
Osama Bin Sajjad,https://yt3.ggpht.com/ytc/AGIKgqPrM0EkAZaZGnXzZjir6I-Z8y7sI3jpQdIKpnLu=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,software engineering is not recognised with PEC
Adrees Ahmed,https://yt3.ggpht.com/ytc/AGIKgqOqIUOLt2i4TQ1vsgqDcTJ1icAO14loOrk9gLFDkw=s48-c-k-c0x00ffffff-no-rj,1 year ago (edited),1,sir math bht weak h to kya BSCS KI JAGAH BSSE THK RHY GA? BS MUJHY MATH KA MSLA H BAKI TO ME KR LETA HO ALHAMDOLILLAH
arham rasheed,https://yt3.ggpht.com/ytc/AGIKgqMoafmwGmqwtQp_4740w8XPwjUwoKokounujOCU=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,Nice
multan city,https://yt3.ggpht.com/ytc/AGIKgqPYroPlWcUdxgOvMDF9kQqVDDjYag5UDVPQpA=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,bhai comsat ISLAMABA SOFTWARE ENGINEERING  kai SE  hai mg her engineering ke degree nhi mil rahe will this thing effect my career
Infotech,https://yt3.ggpht.com/zWlzvSd4SIg_JgG6CKW_fnzZ2imzvXKL5bZhDSPESXcz6sAwTURFCMAngcF0YSXbae_qYA8y=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,informatic...
VenomOP,https://yt3.ggpht.com/7vwDP5cKR3VouWiazwhhJ4OAeGTuyNBNSF1I_0vkrkYWjZEQ3JXXkRXiXD3ZGgmO6-wKEBllnQ=s48-c-k-c0x00ffffff-no-rj,2 years ago,1,️️️
waleeja world ❣️,https://yt3.ggpht.com/QhqxP6HHO9PGYzppcyT8xfbobSge7HySDbw6Jj2Sx2-N8zVoC5V_rbDCr0IMagwwR5mCHENu=s48-c-k-c0x00ffffff-no-rj,7 months ago,0,SIR agr FA main computer kr lyn toh ban sakty han kiya software engineering???????
Haseeb Abbasi,https://yt3.ggpht.com/51cnPGR9wNGQs3Dn4cOXwVSukzBDKnHW8bSB-mLC_eWJrB9gLskUrdtis6g_mJC6DXYE4AmInA=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Kia engineering tag  lgana zroori hai pakistan  mein?
CLOUD X,https://yt3.ggpht.com/ytc/AGIKgqOV0FD3MIxjkgiVvH1nHVRQ8B_WRteT1u-4Ud5W-Lsd754hOOiORSZlLKZ8bhX2=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,"Sir mra PU gujranvala campus me software or cs dono me admission ho gea or apne sare video me jo bhi courses wgera btae mje on ka kuch bhi nai pta bcz me ne fsc me math pre the computer ke bare me koi idea nai  
Bs ap bta de me CS choose krn ya software engineering??????"
WASMA Production,https://yt3.ggpht.com/Kf5hbIHrJNYz6CWJV4wJp_vQnMs5uH7TQqd8Q0w8dDTp1TaXZv44PpYykpD0zqgZTuSM6cNla10=s48-c-k-c0x00ffffff-no-rj,6 months ago,0,Can we do software engineering with pre-medical background?
Abdul basit Ali shaik,,2 years ago,0,I think this will not guide students who were trying to get the difference you must ellaborate more
RAO TALHA,,1 year ago,0,Humdard university sai BSSE kr skty hain ?
Awais Ahmed,,2 years ago,0,If i didnt know about programming then in which field should i go
mullaGHORI,,2 years ago,1,Trying to figure out my choice! CS or SE ️️
Shehzad khalid,,1 year ago,0,Bhai S.E mey hacking b silhaty hain ya ni?
A.A Cars,,7 months ago,0,Software ya computer science
Fun For all,,9 months ago,0,Sir g meny matric computer se ki intermediate me college ki waga se engineering leni pari ab computer science lu ya phir engineering continue kru meri maths intehayi weak h wesy
Syed Nawaz,,2 years ago,0,Salam sir mana apko gmail or messege kya ha job sa related plzz reply krdain :)
A.A Cars,,7 months ago,0,Which is most better please tell me
sanjay kumar,,2 years ago,1,how much salary are u getting now after having such experience?
Umar Hussain,,2 years ago,0,Thanks.
Abdul Hadi,https://yt3.ggpht.com/ytc/AGIKgqN0YaZUrAx22B3-XuGgNDI9xK7vSYyioSEz-y-x4g=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,"Aoa sir
SE kitna saal ka course hota hai"
Smart unique internationals online work,https://yt3.ggpht.com/4p7F3GMDzdiJ3L7a22hM4FygbvkXk6a4szAvz3polEwnEbO5vG02L0C-nBb47Acef_oDfQUMVyk=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Software engineer ma coding ni h programming ni h
dr potato,https://yt3.ggpht.com/ytc/AGIKgqNm5GQIOb21aDdjuZtFOlc8KqBunBa75eVD6BYd=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,I am going for cs inshallah
Snober Fatima,https://yt3.ggpht.com/ytc/AGIKgqPFRQAiimu1Wx3dVTUHi3JUgwKe2V_y6vP4bw=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,"I don't like coding that much, what should I choose CS or SE?"
khattak 123,https://yt3.ggpht.com/ytc/AGIKgqORd4wPWZ-rLi6HiB6vi1OEFSlw2NOQMzXCOqst=s48-c-k-c0x00ffffff-no-rj,1 year ago,2,Comsats offers SE(non-eng) progame so should I go for that?
M Ahmad,https://yt3.ggpht.com/ytc/AGIKgqPsvEAI619lrcE5s5GnPI14iEuUsgd5xIfPEloIHg=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,aoa bahi FAST University pashwar ka aik sir hai wi kahta hai ka bscs best hai baki bsse bs it bs Cyber security sab kosh bakar hai but ma bsse kirna chata ho kyo ka ma practical kam zayada or theory kam kirna chata hai bahi please help kirda kosh samaj nahi ah rahi
juntyd,https://yt3.ggpht.com/ytc/AGIKgqP5NRSklIH4Wuf4ETqAnM-5xMRxigT2Pmv6pw=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,Why can’t you speak in English if your video titles are in English? Or are you just trying to target Hindi speakers or whatever this language is?
Laiba,https://yt3.ggpht.com/ytc/AGIKgqOIToddWgqR9vOnaZNN_0yu-AGkN2P9saKR7rhSGQ=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,Please upload video everyday
Zainab Malik,,2 years ago,0,If I want to do qa engineering so can I take computer science in first year and than Can I do qa engineering?
Hamza,,1 year ago,0,bscs vs bsai
nimra khan,,1 year ago,0,comsat se computer enginnering krnai tu agai job ka problem hai ya easy hai
Insurgent Baby,,8 months ago,0,i think software engineering is the best feild that any any different ideas
Hassan Raja,,8 months ago,0,Bhai asan kn si ha in ma Sy
Muhammad Abubakar,,2 years ago (edited),0,"@ehmad zubair, Arbisoft k test ki tayari kesi ki jae, please guide"
Nidhi Narwal Poetry,,1 year ago,0,Software engineering best
Ali,,2 years ago,0,Ab to leli se ab kuch nhi hoskta
Ayesha Fazal,,1 year ago,0,"Agr kisi ko physics aur coding donon pasand hon , to us k liye koi degree hoti he??"
Mr xyzz,,1 year ago,0,Plz Someone tell me k C's Ka and se k course Kitna years k HOTA ha?
huma shabbir,,1 year ago,0,Kiya 9th 10th me biology science rakh kr software engineer bn sakty hain?
Hassam shah,,1 year ago,0,GOOD
Faizi Malik,https://yt3.ggpht.com/ytc/AGIKgqO3pj-BkmEWAqDxj6tgbW5chrQ-wPQwkd89v_CH=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,"Please raply me which university is best for SE, nust or fast"
السف الصالح,https://yt3.ggpht.com/ytc/AGIKgqM1qixLi2AkwIEvwugmNPCUe42lWCjqzXajdRRA8g=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,وَعَلَيْكُمُ ٱلسَّلَامُ وَرَحْمَةُ ٱللَّٰهِ وَبَرَكَاتُهُ
Shadow Gamers,https://yt3.ggpht.com/o1wczJzr0tXxe2vGVCQjq_6hlwbKcfXe9DqSCs24Ti5QJCKI5iJfZh4uCFI5IwRaExEjrSxWZw=s48-c-k-c0x00ffffff-no-rj,4 months ago,0,"Obviously goes with point
Rishta++++"
