User Name,Thumbnail URL,Comment Time,Likes,Comment Text
irfan khan,https://yt3.ggpht.com/ytc/AGIKgqNfYbp7U4PBnlz2cvhKMVaU5zprow39EJW_-cCXV4nWOKP5NKcdF7nhb1P-4zNq=s48-c-k-c0x00ffffff-no-rj,3 months ago,0,after geting degree in software engenier  can we join microsoft company
Maddy,https://yt3.ggpht.com/WweZGCPIUW6cY8Bxmcqznp51vS8kHM7T57OeSizP4WvbNQQ6IbiyVNOjQrEIYEG5tejUnP4XtjU=s48-c-k-c0x00ffffff-no-rj,1 year ago,1,"Great interview,
I have an idea and am in the beginning of my journey, god bless you all guyz"
Alina Qamar,https://yt3.ggpht.com/ytc/AGIKgqOVCLBz8LMdYI4Z0BU99L5laUmoXPHeK3nQVg=s48-c-k-c0x00ffffff-no-rj,2 years ago,1,Very nyc this vid is so helpful thank you sirplz guide us about software engineering course in aptech institute  better than uni degree because aptech degree also so valuable...
Hania,https://yt3.ggpht.com/ytc/AGIKgqNNCrfxVB6lb-8tlKBA4Ai881SiEGiJb0JMMg=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Sir kya software engineering NUST(karachi campus) ma pakistan engineering council sey register ha ?
Bisma Hayat,https://yt3.ggpht.com/ytc/AGIKgqPRsfZgFKnfSR9PHQBEUE6aIdbvuvQYJrf9F_TF1A=s48-c-k-c0x00ffffff-no-rj,2 years ago,2,Very informative 
Sam Billings,,9 months ago,0,Nust  vs fast... which one is better???
Ali,,2 years ago,1,Can you invite some fast or comsats graduates as well
ijaz Balouch,,2 years ago,0,Wow great interview
Captain Mir,,2 years ago,2,So u r saying that degrees don't matter but does diploma count for industry of software engineer along with good Skil set because in diploma you have practice and team work.be open about Australian diploma too
Struggling,,2 years ago,0,Great work brother ..
waqas rana,,1 year ago,0,thanks for this <3
ImmaSavage Bro,,2 years ago,0,revolutionary
Muhammad Yousaf,,2 years ago,0,Pretty good continue
World Walking Tour,,2 years ago (edited),1,"Assalam o Alaikum Brother, What is Recruitment Process for Software companies in Pakistan?"
Ali,,2 years ago,0,Amazing eps
Faiza Manzoor,https://yt3.ggpht.com/ytc/AGIKgqObklyeV_OUYdDCFrMCZDUcgS6_qO9OAGrwWtCc=s48-c-k-c0x00ffffff-no-rj,2 years ago,1,Excellent sir 
Ahmad_Waheed,https://yt3.ggpht.com/M5H5pJJrA_zPkB8vhtPqWunptdCLaxEunx8QgTbUy9DyF7Chg_ygCyan1_4eXNr1JO0Hb53L=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,Nice to see you Ahmad BAHi.
zakria bacha,https://yt3.ggpht.com/ytc/AGIKgqO-0mI55tBLf4UUZ1gFSb0wHt4FGwkUK7bodJoByQ=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,good bhai.
EDIT X,https://yt3.ggpht.com/zgKCGHbJy3MOXbkEQxt7M7CWb78W47DpRl6g6ufXgYP23caA1RZL5rjehFNojrSotXk8O6nKtSo=s48-c-k-c0x00ffffff-no-rj,7 months ago,1,Bhai numl ka bhi koi software engineer bulay...
Hasnat Sani,https://yt3.ggpht.com/ytc/AGIKgqPOPHOg10d_P9Yf_NfiOa2uZxqIgXSLZ76-qzPlqQ=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,Content
HOPE Pranks,https://yt3.ggpht.com/25hWHZSGmeQjYbZRudQeihzpHYAsjtI2VNd5Mq3CeVzaK1R_MZIV5pShyleyI03qHO3RDC5ktQ=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,God bless you
wow,https://yt3.ggpht.com/ytc/AGIKgqP7ZV546AqiusDPkXMxKynneTgaUKPDhBv5eYuIUCYzogNN2z3I7PHR4vJWGHIi=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,"WOW 
This video make me to become a subscriber of your YouTube channel"
Hj Hj,https://yt3.ggpht.com/ytc/AGIKgqPqpFraHAV1z6ZfSZctcN3_dkfABI8X3bSS0dBb=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,I will compare my self to you
Faiza Manzoor,https://yt3.ggpht.com/ytc/AGIKgqObklyeV_OUYdDCFrMCZDUcgS6_qO9OAGrwWtCc=s48-c-k-c0x00ffffff-no-rj,2 years ago,1,Which programming language learns now these Era? Plz guide me respected sir.
Study Desk,https://yt3.ggpht.com/F7ZsZqFUqFKhl4nQW9D6pI5kWJp82TxPddckS-PwP6l9mi1sjoCQmkxJa5X6Y2SrZXAZT3H2=s48-c-k-c0x00ffffff-no-rj,2 years ago,1,Thanks sir for guiding us .
Saddam Afzal,https://yt3.ggpht.com/ytc/AGIKgqNeADtYwUKJitHcWsOBHnXncx5-veSJZj7E4sdW6Q=s48-c-k-c0x00ffffff-no-rj,2 years ago,1,Sir android development with java market ma kya scope hai bcoz abi sb kotlin ki trf move kr rha hain
Lovely Music,https://yt3.ggpht.com/ytc/AGIKgqPBHFKveHMDNMIRzhNHwsht5RI1cDHZUSdINfawFAv1-hs1EpyztAFTt4bcWHRB=s48-c-k-c0x00ffffff-no-rj,1 year ago,1,Sir how we can become a good programmer with out any degree of BSCS BSIT or BSSE and can get a good job in a IT company
Abdul Haseeb,https://yt3.ggpht.com/ytc/AGIKgqNUc6wFWOuuFULQmu6YkhdVxPMVRnjSTs0hLE-ILQ=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,
Adeen Ahmad Zia,https://yt3.ggpht.com/ytc/AGIKgqMnCvskKzCH3lsAsFh-fD20kZj3U2Ztr765J7gPyw=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,Sir what is meant by open source
